"TIME","GEO","UNIT","CRIM","Value","Flag and Footnotes"
"2002","Northern Ireland (UK)","Number","Homicide","45",""
"2002","Northern Ireland (UK)","Number","Violent crime","32,653",""
"2002","Northern Ireland (UK)","Number","Robbery","2,497",""
"2002","Northern Ireland (UK)","Number","Domestic burglary","10,122",""
"2002","Northern Ireland (UK)","Number","Motor vehicle theft","8,410",""
"2002","Northern Ireland (UK)","Number","Drug trafficking","291",""
"2002","Iceland","Number","Total","19,938",""
"2002","Iceland","Number","Homicide","4",""
"2002","Iceland","Number","Violent crime",":",""
"2002","Iceland","Number","Robbery","32",""
"2002","Iceland","Number","Domestic burglary","3,208",""
"2002","Iceland","Number","Motor vehicle theft",":",""
"2002","Iceland","Number","Drug trafficking","121",""
"2002","Liechtenstein","Number","Total","1,002",""
"2002","Liechtenstein","Number","Homicide","0",""
"2002","Liechtenstein","Number","Violent crime","82",""
"2002","Liechtenstein","Number","Robbery","1",""
"2002","Liechtenstein","Number","Domestic burglary","87",""
"2002","Liechtenstein","Number","Motor vehicle theft","7",""
"2002","Liechtenstein","Number","Drug trafficking","447",""
"2002","Norway","Number","Total","319,523",""
"2002","Norway","Number","Homicide","46",""
"2002","Norway","Number","Violent crime","20,414",""
"2002","Norway","Number","Robbery","1,548",""
"2002","Norway","Number","Domestic burglary","10,482",""
"2002","Norway","Number","Motor vehicle theft","22,595",""
"2002","Norway","Number","Drug trafficking","19,294",""
"2002","Switzerland","Number","Total","356,841",""
"2002","Switzerland","Number","Homicide","86",""
"2002","Switzerland","Number","Violent crime","9,265",""
"2002","Switzerland","Number","Robbery","3,968",""
"2002","Switzerland","Number","Domestic burglary","60,822",""
"2002","Switzerland","Number","Motor vehicle theft",":",""
"2002","Switzerland","Number","Drug trafficking","7,877",""
"2002","Montenegro","Number","Total","8,934",""
"2002","Montenegro","Number","Homicide","27",""
"2002","Montenegro","Number","Violent crime","4,209",""
"2002","Montenegro","Number","Robbery","4,173",""
"2002","Montenegro","Number","Domestic burglary",":",""
"2002","Montenegro","Number","Motor vehicle theft","166",""
"2002","Montenegro","Number","Drug trafficking","305",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Total","18,308",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Homicide","60",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Violent crime","702",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Robbery","463",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Domestic burglary","792",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Motor vehicle theft","576",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Drug trafficking","273",""
"2002","Serbia","Number","Total","95,638",""
"2002","Serbia","Number","Homicide","200",""
"2002","Serbia","Number","Violent crime","31,400",""
"2002","Serbia","Number","Robbery","27,333",""
"2002","Serbia","Number","Domestic burglary","9,084",""
"2002","Serbia","Number","Motor vehicle theft","4,600",""
"2002","Serbia","Number","Drug trafficking","1,077",""
"2002","Turkey","Number","Total","438,714",""
"2002","Turkey","Number","Homicide","5,394",""
"2002","Turkey","Number","Violent crime","94,920",""
"2002","Turkey","Number","Robbery","3,943",""
"2002","Turkey","Number","Domestic burglary","29,149",""
"2002","Turkey","Number","Motor vehicle theft","20,773",""
"2002","Turkey","Number","Drug trafficking","5,147",""
"2002","Albania","Number","Total",":",""
"2002","Albania","Number","Homicide",":",""
"2002","Albania","Number","Violent crime",":",""
"2002","Albania","Number","Robbery",":",""
"2002","Albania","Number","Domestic burglary",":",""
"2002","Albania","Number","Motor vehicle theft",":",""
"2002","Albania","Number","Drug trafficking",":",""
"2002","Bosnia and Herzegovina","Number","Total",":",""
"2002","Bosnia and Herzegovina","Number","Homicide",":",""
"2002","Bosnia and Herzegovina","Number","Violent crime",":",""
"2002","Bosnia and Herzegovina","Number","Robbery",":",""
"2002","Bosnia and Herzegovina","Number","Domestic burglary",":",""
"2002","Bosnia and Herzegovina","Number","Motor vehicle theft",":",""
"2002","Bosnia and Herzegovina","Number","Drug trafficking",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Homicide",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Violent crime",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Domestic burglary",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Motor vehicle theft",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Drug trafficking",":",""
"2002","Russia","Number","Total","2,526,305",""
"2002","Russia","Number","Homicide","32,275",""
"2002","Russia","Number","Violent crime",":",""
"2002","Russia","Number","Robbery","167,267",""
"2002","Russia","Number","Domestic burglary","258,003",""
"2002","Russia","Number","Motor vehicle theft","60,810",""
"2002","Russia","Number","Drug trafficking","179,238",""
"2002","South Africa","Number","Total","2,666,574",""
"2002","South Africa","Number","Homicide","21,553",""
"2002","South Africa","Number","Violent crime",":",""
"2002","South Africa","Number","Robbery","228,442",""
"2002","South Africa","Number","Domestic burglary","319,984",""
"2002","South Africa","Number","Motor vehicle theft","93,133",""
"2002","South Africa","Number","Drug trafficking","53,810",""
"2002","Canada","Number","Total","2,417,444",""
"2002","Canada","Number","Homicide","582",""
"2002","Canada","Number","Violent crime","303,946",""
"2002","Canada","Number","Robbery",":",""
"2002","Canada","Number","Domestic burglary","163,156",""
"2002","Canada","Number","Motor vehicle theft","161,912",""
"2002","Canada","Number","Drug trafficking","92,781",""
"2002","United States","Number","Total","11,878,954",""
"2002","United States","Number","Homicide","16,229",""
"2002","United States","Number","Violent crime","1,423,677",""
"2002","United States","Number","Robbery","420,806",""
"2002","United States","Number","Domestic burglary","2,151,252",""
"2002","United States","Number","Motor vehicle theft","1,246,646",""
"2002","United States","Number","Drug trafficking","30,270",""
"2002","Japan","Number","Total","2,854,061",""
"2002","Japan","Number","Homicide","1,396",""
"2002","Japan","Number","Violent crime","76,573",""
"2002","Japan","Number","Robbery","6,984",""
"2002","Japan","Number","Domestic burglary","338,294",""
"2002","Japan","Number","Motor vehicle theft","261,315",""
"2002","Japan","Number","Drug trafficking","3,239",""
"2002","Australia","Number","Total","1,211,611",""
"2002","Australia","Number","Homicide","366",""
"2002","Australia","Number","Violent crime","23,029",""
"2002","Australia","Number","Robbery","20,989",""
"2002","Australia","Number","Domestic burglary","258,157",""
"2002","Australia","Number","Motor vehicle theft","113,460",""
"2002","Australia","Number","Drug trafficking","14,457",""
"2002","New Zealand","Number","Total","440,129",""
"2002","New Zealand","Number","Homicide","60",""
"2002","New Zealand","Number","Violent crime","48,468",""
"2002","New Zealand","Number","Robbery","1,836",""
"2002","New Zealand","Number","Domestic burglary","36,717",""
"2002","New Zealand","Number","Motor vehicle theft","23,324",""
"2002","New Zealand","Number","Drug trafficking","2,816",""
"2003","Belgium","Number","Total","986,899",""
"2003","Belgium","Number","Homicide","229",""
"2003","Belgium","Number","Violent crime","108,374",""
"2003","Belgium","Number","Robbery","27,960",""
"2003","Belgium","Number","Domestic burglary","63,970",""
"2003","Belgium","Number","Motor vehicle theft","36,167",""
"2003","Belgium","Number","Drug trafficking","9,532",""
"2003","Bulgaria","Number","Total","143,921",""
"2003","Bulgaria","Number","Homicide","247",""
"2003","Bulgaria","Number","Violent crime","12,796",""
"2003","Bulgaria","Number","Robbery","4,933",""
"2003","Bulgaria","Number","Domestic burglary","28,210",""
"2003","Bulgaria","Number","Motor vehicle theft","1,488",""
"2003","Bulgaria","Number","Drug trafficking","2,006",""
"2003","Czech Republic","Number","Total","357,740",""
"2003","Czech Republic","Number","Homicide","161",""
"2003","Czech Republic","Number","Violent crime","22,763",""
"2003","Czech Republic","Number","Robbery","5,443",""
"2003","Czech Republic","Number","Domestic burglary","12,164",""
"2003","Czech Republic","Number","Motor vehicle theft","25,331",""
"2003","Czech Republic","Number","Drug trafficking","3,497",""
"2003","Denmark","Number","Total","486,174",""
"2003","Denmark","Number","Homicide","82",""
"2003","Denmark","Number","Violent crime","19,283",""
"2003","Denmark","Number","Robbery","5,884",""
"2003","Denmark","Number","Domestic burglary","33,879",""
"2003","Denmark","Number","Motor vehicle theft","34,037",""
"2003","Denmark","Number","Drug trafficking","2,667",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Total","6,572,135",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Homicide","859",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Violent crime","204,124",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Robbery","59,782",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Domestic burglary","123,280",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Motor vehicle theft","109,846",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Drug trafficking","73,375",""
"2003","Estonia","Number","Total","53,595",""
"2003","Estonia","Number","Homicide","147",""
"2003","Estonia","Number","Violent crime","2,411",""
"2003","Estonia","Number","Robbery","1,885",""
"2003","Estonia","Number","Domestic burglary","6,495",""
"2003","Estonia","Number","Motor vehicle theft","2,099",""
"2003","Estonia","Number","Drug trafficking","604",""
"2003","Ireland","Number","Total","103,462",""
"2003","Ireland","Number","Homicide","52",""
"2003","Ireland","Number","Violent crime","9,955",""
"2003","Ireland","Number","Robbery","2,702",""
"2003","Ireland","Number","Domestic burglary","16,436",""
"2003","Ireland","Number","Motor vehicle theft","12,463",""
"2003","Ireland","Number","Drug trafficking","2,430",""
"2003","Greece","Number","Total","441,839",""
"2003","Greece","Number","Homicide","116",""
"2003","Greece","Number","Violent crime","10,140",""
"2003","Greece","Number","Robbery","2,083",""
"2003","Greece","Number","Domestic burglary","31,181",""
"2003","Greece","Number","Motor vehicle theft","5,865",""
"2003","Greece","Number","Drug trafficking","10,904",""
"2003","Spain","Number","Total","2,144,155",""
"2003","Spain","Number","Homicide","587",""
"2003","Spain","Number","Violent crime","109,798",""
"2003","Spain","Number","Robbery","92,980",""
"2003","Spain","Number","Domestic burglary","88,128",""
"2003","Spain","Number","Motor vehicle theft","138,829",""
"2003","Spain","Number","Drug trafficking","11,742",""
"2003","France","Number","Total","3,974,694",""
"2003","France","Number","Homicide","987",""
"2003","France","Number","Violent crime","292,658",""
"2003","France","Number","Robbery","125,286",""
"2003","France","Number","Domestic burglary","216,797",""
"2003","France","Number","Motor vehicle theft","328,678",""
"2003","France","Number","Drug trafficking","6,094",""
"2003","France (metropolitan)","Number","Total","3,974,694",""
"2003","France (metropolitan)","Number","Homicide","987",""
"2003","France (metropolitan)","Number","Violent crime","292,658",""
"2003","France (metropolitan)","Number","Robbery","125,286",""
"2003","France (metropolitan)","Number","Domestic burglary","216,797",""
"2003","France (metropolitan)","Number","Motor vehicle theft","328,678",""
"2003","France (metropolitan)","Number","Drug trafficking","6,094",""
"2003","Croatia","Number","Total","80,377",""
"2003","Croatia","Number","Homicide","76",""
"2003","Croatia","Number","Violent crime","10,032",""
"2003","Croatia","Number","Robbery","1,236",""
"2003","Croatia","Number","Domestic burglary","4,125",""
"2003","Croatia","Number","Motor vehicle theft","2,338",""
"2003","Croatia","Number","Drug trafficking","7,992",""
"2003","Italy","Number","Total","2,456,887",""
"2003","Italy","Number","Homicide","765",""
"2003","Italy","Number","Violent crime","111,165",""
"2003","Italy","Number","Robbery","70,625",""
"2003","Italy","Number","Domestic burglary","173,097",""
"2003","Italy","Number","Motor vehicle theft","221,543",""
"2003","Italy","Number","Drug trafficking","37,288",""
"2003","Cyprus","Number","Total","7,256",""
"2003","Cyprus","Number","Homicide","15",""
"2003","Cyprus","Number","Violent crime","294",""
"2003","Cyprus","Number","Robbery","66",""
"2003","Cyprus","Number","Domestic burglary","3,159",""
"2003","Cyprus","Number","Motor vehicle theft","1,569",""
"2003","Cyprus","Number","Drug trafficking","475",""
"2003","Latvia","Number","Total","51,773",""
"2003","Latvia","Number","Homicide","220",""
"2003","Latvia","Number","Violent crime","3,200",""
"2003","Latvia","Number","Robbery","2,503",""
"2003","Latvia","Number","Domestic burglary","5,327",""
"2003","Latvia","Number","Motor vehicle theft","3,369",""
"2003","Latvia","Number","Drug trafficking","997",""
"2003","Lithuania","Number","Total","79,072",""
"2003","Lithuania","Number","Homicide","385",""
"2003","Lithuania","Number","Violent crime","6,042",""
"2003","Lithuania","Number","Robbery","4,919",""
"2003","Lithuania","Number","Domestic burglary","8,573",""
